#TYPE Selected.System.Diagnostics.Eventing.Reader.EventLogRecord,,,,,,,,,,,,,,,,,,,,,,,,,
Id,Version,Qualifiers,Level,Task,Opcode,Keywords,RecordId,ProviderName,ProviderId,LogName,ProcessId,ThreadId,MachineName,UserId,TimeCreated,ActivityId,RelatedActivityId,ContainerLog,MatchedQueryIds,Bookmark,LevelDisplayName,OpcodeDisplayName,TaskDisplayName,KeywordsDisplayNames,Properties
229,0,,4,4,19,4.61169E+18,984,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,396,1064,MSEDGEWIN10,S-1-5-20,8/29/2019 2:59,f46285ac-3c3b-45d7-8c31-3b6b6aad0000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
129,0,,4,4,18,4.61169E+18,983,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,480,1196,MSEDGEWIN10,S-1-5-20,8/28/2019 11:36,f4624e4c-df38-4bb3-a4db-3782c9880000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
129,0,,4,4,18,4.61169E+18,982,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,480,1196,MSEDGEWIN10,S-1-5-20,8/28/2019 11:36,f4624e4c-df38-4bb3-a4db-3782c9880000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
129,0,,4,4,18,4.61169E+18,981,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,480,1196,MSEDGEWIN10,S-1-5-20,8/28/2019 11:36,f4624e4c-df38-4bb3-a4db-3782c9880000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
129,0,,4,4,18,4.61169E+18,980,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,480,1196,MSEDGEWIN10,S-1-5-20,8/28/2019 11:36,f4624e4c-df38-4bb3-a4db-3782c9880000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
70,0,,4,4,13,4.61169E+18,979,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,480,1196,MSEDGEWIN10,S-1-5-20,8/28/2019 11:36,f4624e4c-df38-4bb3-a4db-3782c9880000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
229,0,,4,4,19,4.61169E+18,978,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,480,1196,MSEDGEWIN10,S-1-5-20,8/28/2019 11:36,f4624e4c-df38-4bb3-a4db-3782c9880000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
229,0,,4,4,19,4.61169E+18,977,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,480,1196,MSEDGEWIN10,S-1-5-20,8/28/2019 11:36,f4624e4c-df38-4bb3-a4db-3782c9880000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
227,0,,2,4,19,4.61169E+18,976,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,480,1196,MSEDGEWIN10,S-1-5-20,8/28/2019 11:36,f4624e4c-df38-4bb3-a4db-3782c9880000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Error,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
229,0,,4,4,19,4.61169E+18,975,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,480,1196,MSEDGEWIN10,S-1-5-20,8/28/2019 11:36,f4624e4c-df38-4bb3-a4db-3782c9880000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,974,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,973,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,972,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,971,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,970,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,969,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,968,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,967,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,966,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,965,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,964,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,963,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,962,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,961,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,960,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,959,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,958,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,957,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,956,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,955,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,954,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,953,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,952,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
145,0,,4,4,19,4.61169E+18,951,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
102,0,,4,4,17,4.61169E+18,950,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
72,0,,4,4,13,4.61169E+18,949,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
142,0,,3,4,15,4.61169E+18,948,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,4588,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Warning,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
226,0,,3,4,19,4.61169E+18,947,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,4588,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Warning,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
143,0,,3,4,15,4.61169E+18,946,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,4588,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Warning,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
148,0,,4,4,17,4.61169E+18,945,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,1644,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
103,0,,4,4,17,4.61169E+18,944,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,1139c61b-b549-4251-8ed3-27250a1edec8,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,636,7572,MSEDGEWIN10,S-1-5-20,8/28/2019 1:26,f420c5e0-91ba-4cf1-97ff-34ccd7200000,,c:\users\myuser\desktop\evtxsample\rdpcorets_148_mst120_bluekeep_rpdscan_full.evtx,System.Int32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
